# IncludedObjects
# Cgfs: 44, Materials: 1, Palettes: 5, Placements: 106

[CGFs]
      0: objects/buildingsets/human/lowtech/bravo/int/prop/light/light_fluorescent_f.cgf
      1: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_straight_00125x0050_a.cgf
      2: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_blkhead_12m_floor_10x02x0025_a.cgf
      3: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_junctionbox_c.cgf
      4: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_blkhead_12m_rib_12x02x04_a.cgf
      5: objects/buildingsets/human/lowtech/prop/interactive/console/console_desk_1_single-screen_button_a.cgf
      6: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/util_a_roomsm_wall_addn_002.cgf
      7: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_straight_00125x01_a.cgf
      8: objects/buildingsets/human/lowtech/alpha/ext/understructure/understructure_frame_sm_d.cgf
      9: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_angle_02x01x01_b.cgf
     10: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_02x002x002_a.cgf
     11: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_04x01x01_a.cgf
     12: objects/buildingsets/human/lowtech/alpha/ext/understructure/understructure_frame_sm_c.cgf
     13: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_01x01x01_a.cgf
     14: objects/buildingsets/human/lowtech/bravo/int/machinery/machinery_crane_frame_a.cgf
     15: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_gas_straight_04x007x007_a.cgf
     16: objects/buildingsets/human/lowtech/prop/utility/aircon/aircon_interior_1_a.cgf
     17: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_curved_02x050x050_a.cgf
     18: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_blkhead_12m_mid_12x04x04_b.cgf
     19: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_01x002x002_a.cgf
     20: objects/buildingsets/human/lowtech/bravo/int/gantry/gantry_straight_16x01x02_a.cgf
     21: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_flange_connector_c.cgf
     22: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_08x02x02_c.cgf
     23: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_corner_01x01x01_a.cgf
     24: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_02x25x25_b.cgf
     25: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_02x01x01_a.cgf
     26: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_08x02x02_b.cgf
     27: objects/buildingsets/human/lowtech/alpha/ext/structure/structure_girder_04x0025x08_a.cgf
     28: objects/buildingsets/human/lowtech/alpha/int/roomsm/door/roomsm_blkhead_blstdoor_12m_12x02x04_a_left.cgf
     29: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_offset_005x002x002_a.cgf
     30: objects/buildingsets/human/lowtech/alpha/ext/structure/structure_girder_04x0025x08_c.cgf
     31: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_01x002x003_c.cgf
     32: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_bend_01x002x01_a.cgf
     33: objects/buildingsets/human/lowtech/alpha/int/universal/prop/cable_hanging_l.cgf
     34: objects/buildingsets/human/lowtech/alpha/int/roomsm/door/roomsm_blkhead_blstdoor_12m_12x02x04_a_right.cgf
     35: objects/buildingsets/human/lowtech/prop/light/light_hazard_1_b.cgf
     36: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_blkhead_mid_addn_a.cgf
     37: objects/buildingsets/human/lowtech/bravo/int/prop/light/light_fluorescent_d.cgf
     38: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_lg_wall_04x01x12_a.cgf
     39: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_lg_wall_01x01x12_a.cgf
     40: objects/buildingsets/human/lowtech/alpha/ext/structure/structure_girder_04x0025x08_d.cgf
     41: objects/buildingsets/human/lowtech/alpha/ext/structure/structure_girder_04x0025x08_b.cgf
     42: objects/buildingsets/human/lowtech/alpha/int/hab/ceiling/hab_ceiling_fan_base_01x01x01_a.cgf
     43: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_panel_08x01x04_b.cgf

[Materials]
      0: objects/buildingsets/human/lowtech/alpha/ext/lowtech_alpha_ext_a_a18_accent_b

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default
      1: Libs/Foundry/Records/TintPalettes/generic/gen_glossy_dark_a
      2: Libs/Foundry/Records/TintPalettes/brand/restandrelax/restandrelax_default<132>
      3: Libs/Foundry/Records/TintPalettes/Generic/gen_darkgrey_yellow_orange_a<231>
      4: Libs/Foundry/Records/TintPalettes/Generic/gen_matte_dark_a

[Placements]
  #0 objects/buildingsets/human/lowtech/bravo/int/prop/light/light_fluorescent_f.cgf
    [0.00000000000000000, 0.00000000000000000, -0.69999998807907104, 4.76557999999999993]
  #15 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_01x01x01_a.cgf
    [-1.00000085349466716, 0.00000000000000000, 0.00000000000000000, -5.34716600000000142]
    [0.00000000000000000, 0.00000064012127265, 1.00000085349446199, 2.87500000000000000]
    [0.00000000000000000, 1.00000085349446199, -0.00000064012127299, 4.98999999999999488]
  #16 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_02x002x002_a.cgf
    [1.00000042674751533, 0.00000000000000000, 0.00000000000000000, -4.12500000000000000]
    [0.00000000000000000, -0.00000064012100026, -1.00000042674731060, 1.12500000000000000]
    [0.00000000000000000, 1.00000042674731060, -0.00000064012100026, 4.25000000000000000]
  #17 objects/buildingsets/human/lowtech/bravo/int/machinery/machinery_crane_frame_a.cgf
    [-0.00000011376294029, -0.17772106959920406, 0.00000000000000000, -0.25000000000000000]
    [0.17772106959920406, -0.00000011376294029, 0.00000000000000000, 0.50000000000000000]
    [0.00000000000000000, 0.00000000000000000, 0.17772106959924047, 4.50000000000000000]
  #18 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_02x002x002_a.cgf
    [-0.00000064012127299, 0.00000000000000000, 1.00000085349446199, 5.37500000000000000]
    [0.00000000000000000, -1.00000085349466716, 0.00000000000000000, 0.87500000000000000]
    [1.00000085349446199, 0.00000000000000000, 0.00000064012127265, 1.25000000000000000]
  #19 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_gas_straight_04x007x007_a.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 2.12500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.87500000000000000]
    [0.00000000000000000, 0.00000000000000000, -1.00000000000000000, 4.87500000000000000]
  #20 objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_straight_00125x01_a.cgf
    [1.00000042674751533, 0.00000000000000000, 0.00000000000000000, -5.49518199999999979]
    [0.00000000000000000, -0.00000064012100026, -1.00000042674731060, 5.04264100000000326]
    [0.00000000000000000, 1.00000042674731060, -0.00000064012100026, 2.62500000000000000]
  #21 objects/buildingsets/human/lowtech/prop/utility/aircon/aircon_interior_1_a.cgf
    [0.00000222586390104, 1.00000085349492740, 0.00000000000000000, -5.62500000000000000]
    [1.00000085349492740, -0.00000222586390137, 0.00000000000000000, 2.75000000000000000]
    [0.00000000000000000, 0.00000000000000000, -1.00000085349740497, 3.75000000000000000]
  #22 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_curved_02x050x050_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 2.87500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 1.12500000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 4.25000000000000000]
  #23 objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_blkhead_12m_mid_12x04x04_b.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 6.00000000000000000]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, 4.99999800000023242]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #24 objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_junctionbox_c.cgf
    [-0.40000034735833617, 0.00000000000000000, 0.00000000000000000, -5.49518199999999979]
    [0.00000000000000000, 0.00000025604851301, 0.40000034735825424, 5.04264100000000326]
    [0.00000000000000000, 0.40000034735825424, -0.00000025604851301, 3.62500000000000000]
  #25 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_01x002x002_a.cgf
    [0.96126223358929919, -0.27563687465600484, -0.00000019943364328, 2.87500000000000000]
    [0.00000004360330557, 0.00000087560102789, -1.00000038419717119, 1.37500000000000000]
    [0.27563687465607356, 0.96126223358892127, 0.00000085370055069, 4.25000000000000000]
  #26 objects/buildingsets/human/lowtech/bravo/int/gantry/gantry_straight_16x01x02_a.cgf
    [-0.49999999999966660, -0.00000099999999747, 0.00000000000000000, 5.93534900000000221]
    [-0.00000099999999747, 0.49999999999966671, 0.00000000000000000, 1.03481800000008661]
    [-0.00000000000000000, 0.00000000000000000, -0.50000000000066658, 5.20049199999999701]
  #27 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_flange_connector_c.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -1.33051299999999628]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.87500000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 4.87500000000000000]
  #28 objects/buildingsets/human/lowtech/bravo/int/machinery/machinery_crane_frame_a.cgf
    [-0.00000011376294029, -0.17772106959920406, 0.00000000000000000, -4.25000000000000000]
    [0.17772106959920406, -0.00000011376294029, 0.00000000000000000, 0.50000000000000000]
    [0.00000000000000000, 0.00000000000000000, 0.17772106959924047, 4.50000000000000000]
  #29 objects/buildingsets/human/lowtech/alpha/ext/understructure/understructure_frame_sm_d.cgf
    [-0.47015700737564620, 0.00000000000000000, 0.00000000000000000, 6.00000000000000000]
    [0.00000000000000000, -0.47015700737564620, 0.00000000000000000, 4.31249800000023242]
    [0.00000000000000000, 0.00000000000000000, 0.47015700737564620, -0.87500000000000000]
  #30 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_08x02x02_c.cgf
    [0.51991599798202515, 0.00000000000000000, 0.00000000000000000, -4.12500000000000000]
    [0.00000000000000000, -0.51991599798202515, 0.00000000000000000, 1.87500000000000000]
    [0.00000000000000000, 0.00000000000000000, -0.51991599798202515, 5.00000000000000000]
  #31 objects/buildingsets/human/lowtech/alpha/ext/understructure/understructure_frame_sm_c.cgf
    [-0.47015700737564620, 0.00000000000000000, 0.00000000000000000, -1.50000000000000000]
    [0.00000000000000000, -0.47015700737564620, 0.00000000000000000, 0.68749800000023242]
    [0.00000000000000000, 0.00000000000000000, 0.47015700737564620, -0.87500000000000000]
  #32 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_02x002x002_a.cgf
    [-0.00000064012127299, 0.00000000000000000, 1.00000085349446199, 5.37500000000000000]
    [0.00000000000000000, -1.00000085349466716, 0.00000000000000000, 1.12500000000000000]
    [1.00000085349446199, 0.00000000000000000, 0.00000064012127265, 3.25000000000000000]
  #33 objects/buildingsets/human/lowtech/bravo/int/prop/light/light_fluorescent_f.cgf
    [0.00000000000000000, 0.00000000000000000, 0.69999998807907104, -4.75803200000000004]
    [0.69999998807907104, 0.00000000000000000, 0.00000000000000000, 4.70959399999992456]
    [0.00000000000000000, 0.69999998807907104, 0.00000000000000000, 0.92252899999999727]
  #34 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_corner_01x01x01_a.cgf
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -5.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 1.12500000000000000]
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 3.00000000000000000]
  #35 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_02x25x25_b.cgf
    [1.00000042674751533, 0.00000000000000000, 0.00000000000000000, -5.87500000000000000]
    [0.00000000000000000, -0.00000064012100026, -1.00000042674731060, 2.12500000000000000]
    [0.00000000000000000, 1.00000042674731060, -0.00000064012100026, 4.98999999999999488]
  #36 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_flange_connector_c.cgf
    [-0.00000064012127299, 0.00000000000000000, 1.00000085349446199, 5.62500000000000000]
    [0.00000000000000000, -1.00000085349466716, 0.00000000000000000, 2.87500000000000000]
    [1.00000085349446199, 0.00000000000000000, 0.00000064012127265, 2.37500000000000000]
  #37 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_02x002x002_a.cgf
    [0.99619412642697658, 0.08715689730230472, -0.00000006250712186, 0.90445199999999204]
    [0.00000000132664348, -0.00000073234235023, -0.99999953113710971, 1.12500000000000000]
    [-0.08715689730232713, 0.99619412642670946, -0.00000072967111608, 4.11633600000000399]
  #38 objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/util_a_roomsm_wall_addn_002.cgf
    [0.40000000596046448, 0.00000000000000000, 0.00000000000000000, -5.49518199999999979]
    [0.00000000000000000, 0.40000000596046448, 0.00000000000000000, 5.04264100000000326]
    [0.00000000000000000, 0.00000000000000000, 0.40000000596046448, 1.87500000000000000]
  #39 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_02x01x01_a.cgf
    [-1.00000085349466716, 0.00000000000000000, 0.00000000000000000, -3.34716600000000142]
    [0.00000000000000000, 0.00000064012127265, 1.00000085349446199, 2.87500000000000000]
    [0.00000000000000000, 1.00000085349446199, -0.00000064012127299, 4.98999999999999488]
  #40 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_corner_01x01x01_a.cgf
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, 5.62500000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 1.87500000000000000]
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 5.00000000000000000]
  #41 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_curved_02x050x050_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 2.87500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 1.37500000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 4.25000000000000000]
  #42 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_02x002x002_a.cgf
    [1.00000042674751533, 0.00000000000000000, 0.00000000000000000, -2.12500000000000000]
    [0.00000000000000000, -0.00000064012100026, -1.00000042674731060, 1.12500000000000000]
    [0.00000000000000000, 1.00000042674731060, -0.00000064012100026, 4.25000000000000000]
  #43 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_08x02x02_b.cgf
    [-0.51991599798202515, 0.00000000000000000, 0.00000000000000000, 4.50000000000000000]
    [0.00000000000000000, 0.51991599798202515, 0.00000000000000000, 1.87500100000033854]
    [0.00000000000000000, 0.00000000000000000, -0.51991599798202515, 5.00000099999999748]
  #44 objects/buildingsets/human/lowtech/alpha/ext/understructure/understructure_frame_sm_c.cgf
    [-0.47015700737564620, 0.00000000000000000, 0.00000000000000000, -3.37500000000000000]
    [0.00000000000000000, -0.47015700737564620, 0.00000000000000000, 0.68749800000023242]
    [0.00000000000000000, 0.00000000000000000, 0.47015700737564620, -0.87500000000000000]
  #45 objects/buildingsets/human/lowtech/alpha/ext/structure/structure_girder_04x0025x08_a.cgf
    [-0.47015740865214461, 0.00000000000000000, 0.00000000000000000, 4.37500000000000000]
    [0.00000000000000000, 0.00000030095815078, 0.47015740865204819, 0.06249800000023242]
    [0.00000000000000000, 0.47015740865204819, -0.00000030095815089, -0.50000000000000000]
  #46 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_angle_02x01x01_b.cgf
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, 5.62500000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 1.87500000000000000]
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000]
  #47 objects/buildingsets/human/lowtech/alpha/int/roomsm/door/roomsm_blkhead_blstdoor_12m_12x02x04_a_left.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 3.50000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #48 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_04x01x01_a.cgf
    [1.00000042674751533, 0.00000000000000000, 0.00000000000000000, 0.62500000000000000]
    [0.00000000000000000, -0.00000064012100026, -1.00000042674731060, 2.87500000000000000]
    [0.00000000000000000, 1.00000042674731060, -0.00000064012100026, 4.98999999999999488]
  #49 objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_offset_005x002x002_a.cgf
