# IncludedObjects
# Cgfs: 554, Materials: 64, Palettes: 12, Placements: 3420

[CGFs]
      0: objects/buildingsets/human/lowtech/alpha/int/roomsm/lights/roomsm_light_celing_b_long.cgf
     66: objects/buildingsets/human/lowtech/alpha/int/spaceport/floor/floor_12x08x0025_a.cgf
     67: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_29.cgf
     68: objects/buildingsets/human/lowtech/alpha/int/spaceport/railing/railing_straight_sp_atrium_a.cgf
     69: objects/buildingsets/human/lowtech/alpha/int/spaceport/pillar/addon_rib_ceiling_a.cgf
     70: objects/buildingsets/human/lowtech/alpha/int/spaceport/window/window_sp_addon_a.cgf
     71: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/spaceport_wall_b.cgf
     72: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/wall_straight_canopy_a.cgf
     73: objects/buildingsets/human/lowtech/alpha/int/spaceport/floor/floor_03x06x0025_a.cgf
     74: objects/buildingsets/human/brand/decal/logo/primary_logo_large.cgf
     75: objects/planet/flora/plants/fern_mix_01/fern_mix_01_green_small_b.cgf
     76: objects/planet/flora/plants/fern_mix_01/fern_mix_01_yellow_med_b.cgf
     77: objects/planet/flora/plants/fern_mix_01/fern_mix_01_green_med_b.cgf
     78: objects/buildingsets/human/lowtech/prop/furniture/planter/planter_lobby_1_straight_01x0125x01_a.cgf
     79: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/spaceport_wall_atrium_cap_b.cgf
     80: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_offset_01x002x002_a.cgf
     81: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_offset_015x05x0375_a.cgf
     82: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_01x002x003_b.cgf
     83: objects/buildingsets/human/lowtech/prop/furniture/planter/planter_lobby_1_end_0125x0125x01_a.cgf
     84: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_01x002x002_a.cgf
     85: objects/buildingsets/human/lowtech/prop/utilitarian/locker/locker_column_1_a.cgf
     86: objects/buildingsets/human/lowtech/prop/utilitarian/tool/tool_fire-extinguisher_1_a.cgf
     87: objects/planet/flora/succulents/agave/agave_a.cgf
     88: objects/buildingsets/human/lowtech/prop/utilitarian/fire/fire_hose_1_a.cgf
     89: objects/buildingsets/human/lowtech/prop/light/light_hazard_2_b.cgf
     90: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_14.cgf
     91: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_25.cgf
     92: objects/buildingsets/human/lowtech/alpha/int/spaceport/floor/floor_rib_03x03x0025_a.cgf
     93: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/spaceport_wall_atrium_cap_a.cgf
     94: objects/buildingsets/human/lowtech/alpha/int/spaceport/floor/floor_12x10x0025_a.cgf
     95: objects/buildingsets/human/lowtech/alpha/int/spaceport/pillar/addon_rib_atrium_a.cgf
     96: objects/buildingsets/human/lowtech/prop/light/light_ceiling_1_b.cgf
     97: objects/buildingsets/human/hightech/prop/maintenance/tool/tool_fire-extinguisher_1_mount_a.cgf
     98: objects/buildingsets/human/lowtech/alpha/int/stairs/stairs_04x02x01_a.cgf
     99: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/spaceport_wall_a.cgf
    100: objects/buildingsets/human/lowtech/prop/utility/waste/waste_recycle_3_a.cgf
    101: objects/buildingsets/human/lowtech/alpha/int/airlock/lowtech_alpha_airlock_wall_light_a.cgf
    102: objects/buildingsets/human/lowtech/alpha/ext/railing/open/railing_open_stair_02x0025x01125_b.cgf
    103: objects/buildingsets/human/lowtech/alpha/ext/railing/open/railing_open_stair_02x0025x01125_a.cgf
    104: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_19.cgf
    105: objects/buildingsets/human/lowtech/prop/sign/sign_information_screen_1_kiosk_16x9_a.cgf
    106: objects/buildingsets/human/lowtech/prop/utility/waste/waste_recycle_5_b.cgf
    107: objects/buildingsets/human/lowtech/prop/sign/sign_information_1_a.cgf
    108: objects/buildingsets/human/lowtech/prop/sign/sign_information_1_b.cgf
    109: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_2.cgf
    110: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_10.cgf
    111: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_4.cgf
    112: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_5.cgf
    113: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_11.cgf
    114: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_7.cgf
    115: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_9.cgf
    116: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_12.cgf
    117: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_3.cgf
    118: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_13.cgf
    119: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_15.cgf
    120: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_18.cgf
    121: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_21.cgf
    122: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_20.cgf
    123: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_24.cgf
    124: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_23.cgf
    125: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_28.cgf
    126: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_26.cgf
    127: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_27.cgf
    128: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_30.cgf
    129: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_31.cgf
    130: objects/buildingsets/human/lowtech/prop/signage/lowtech_signage_1_5x1_mount_c.cgf
    131: objects/buildingsets/human/brand/navigational_signage/01_navsign_assets/a18_navsigns_locname_hangars_right.cgf
    132: objects/buildingsets/human/brand/navigational_signage/01_navsign_assets/a18_navsigns_locname_transit_up.cgf
    133: objects/buildingsets/human/lowtech/prop/utilitarian/sign/sign_advert_2_16x9_screen_b.cgf
    134: objects/buildingsets/human/universal/prop/flag/flag_pole_1_a.cgf
    135: objects/props/branding/ships/drake/booth/booth_drake_1_divider_a.cgf
    136: objects/buildingsets/human/lowtech/prop/display/display_billboard_1_screen_a.cgf
    137: objects/buildingsets/human/brand/decal/ident/secondary_ident_line_thick_end.cgf
    138: objects/buildingsets/human/brand/decal/ident/secondary_ident_c.cgf
    139: objects/buildingsets/human/brand/decal/ident/secondary_ident_line_thick_b_4m.cgf
    140: objects/buildingsets/human/brand/decal/ident/secondary_ident_line_thick_b_2m.cgf
    141: objects/buildingsets/human/brand/decal/signs/secondary_sign_exit_a.cgf
    142: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_end.cgf
    143: objects/buildingsets/human/lowtech/alpha/int/roomsm/floor/roomsm_floor_straight_04x01x0025_a.cgf
    144: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/spaceport_wall_addon_a.cgf
    145: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_6.cgf
    146: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_16.cgf
    147: objects/buildingsets/human/lowtech/alpha/int/spaceport/ceiling/ceiling_addon_a.cgf
    148: objects/buildingsets/human/lowtech/alpha/int/roomlg/floor/roomlg_floor_straight_08x08x0025_a.cgf
    149: objects/buildingsets/human/lowtech/alpha/int/spaceport/floor/floor_08x08x0025_a.cgf
    150: objects/buildingsets/human/lowtech/alpha/int/roomsm/lights/roomsm_light_celing_a.cgf
    151: objects/buildingsets/human/lowtech/prop/utilitarian/sign/sign_advert_2_1x4_screen_a.cgf
    152: objects/buildingsets/human/brand/arccorp/signs/arccorp_screen_sp_fluff_a.cgf
    153: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/spaceport_stair_wall_cap.cgf
    154: objects/buildingsets/human/lowtech/alpha/int/roomsm/partition/roomsm_partition_end_wall_02x005x04_a.cgf
    155: objects/buildingsets/human/lowtech/alpha/int/roomsm/partition/roomsm_partition_end_wall_mirror_02x005x04_a.cgf
    156: objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_a.cgf
    157: objects/buildingsets/human/lowtech/alpha/int/spaceport/ceiling/ceiling_14x18x02_a.cgf
    158: objects/buildingsets/human/lowtech/alpha/int/spaceport/floor/floor_08x10x0025_b.cgf
    159: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_1.cgf
    160: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_8.cgf
    161: objects/buildingsets/human/lowtech/prop/light/light_floor_01_a.cgf
    162: objects/buildingsets/human/lowtech/alpha/int/roomsm/addon/roomsm_addon_pillar_scaffold_mid_06x0023x004_a.cgf
    163: objects/buildingsets/human/lowtech/alpha/ext/light_fixture/light_fixture_rectangular_b.cgf
    164: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_17.cgf
    165: Data/ObjectContainers/PU/loc/flagship/stanton/a18/a18_sp_int//Brush/designer_22.cgf
    166: data/objects/buildingsets/human/lowtech/prop/utilitarian/sign/sign_advert_1_7x2_custom_03_a.cgf
    167: objects/buildingsets/human/brand/decal/signs/primary_sign_nup_b.cgf
    168: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thin_a_2m.cgf
    169: objects/buildingsets/human/brand/navigational_signage/01_navsign_assets/a18_navsigns_locname_hangars_down.cgf
    170: objects/buildingsets/human/lowtech/prop/utilitarian/sign/sign_advert_2_4x1_screen_a.cgf
    171: objects/buildingsets/human/brand/decal/logo/secondary_logo_large.cgf
    172: objects/buildingsets/human/brand/decal/ident/secondary_ident_line_thick_a_2m.cgf
    173: objects/buildingsets/human/brand/decal/signs/primary_sign_elevators_a.cgf
    174: objects/buildingsets/human/brand/decal/ident/secondary_ident_line_chevron_d_4m.cgf
    175: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_04x01x04_a.cgf
    176: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/wall_straight_12x03x08_a.cgf
    177: objects/buildingsets/human/lowtech/alpha/int/spaceport/pillar/addon_rib_ceiling_b.cgf
    178: objects/buildingsets/human/universal/prop/storage/luggage/luggage_suitcase_2_a.cgf
    179: objects/buildingsets/human/lowtech/prop/light/light_floor_01_b.cgf
    180: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_engineering_02x01x04_a.cgf
    181: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_02x002x002_a.cgf
    182: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/wall_straight_01x03x08_a.cgf
    183: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_engineering_04x01x04_f.cgf
    184: objects/buildingsets/human/lowtech/prop/utilitarian/fire/fire_hydrant_1_b.cgf
    185: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_04x01x04_d.cgf
    186: objects/buildingsets/human/lowtech/alpha/int/roomlg/wall/roomlg_wall_straight_mid_08x01x04_a.cgf
    187: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/wall_straight_08x03x08_a.cgf
    188: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/wall_corner_08x03x08_b.cgf
    189: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_bend_01x002x01_a.cgf
    190: objects/buildingsets/human/lowtech/alpha/int/roomlg/wall/roomlg_wall_straight_mid_04x01x04_a.cgf
    191: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_cornerin_03x03x04_a.cgf
    192: objects/buildingsets/human/brand/decal/ident/secondary_ident_line_thin_a_2m.cgf
    193: objects/buildingsets/human/brand/decal/ident/secondary_ident_frame_b.cgf
    194: objects/buildingsets/human/universal/prop/dressing/literature/magazine_advert_1_mercury_a.cgf
    195: objects/buildingsets/human/hightech/loc/stanton/a18/int/a18_hospital/floor/a18_hospital_floor_addon_02.cgf
    196: objects/planets/flora/fern/fern_mix_01/fern_mix_01_yellow_med_b.cgf
    197: objects/buildingsets/human/hightech/prop/booth/booth_cafe_1_counter_45in_070m_a.cgf
    198: data/objects/buildingsets/human/hightech/prop/booth/booth_cafe_1_counter_straight_2m_a.cgf
    199: objects/buildingsets/human/universal/prop/storage/box_cardboard/box_cardboard_open_005x005x004_grey.cgf
    200: objects/buildingsets/human/lowtech/prop/furniture/seat/seat_chair_1_office_a.cgf
    201: objects/planets/flora/fern/fern_mix_01/fern_mix_01_green_small_b.cgf
    202: data/objects/buildingsets/human/hightech/prop/booth/booth_cafe_1_counter_straight_1m_a.cgf
    203: objects/buildingsets/human/hightech/prop/booth/booth_cafe_1_counter_endleft_025m_b.cgf
    204: objects/buildingsets/human/hightech/prop/booth/booth_cafe_1_counter_endright_025m_b.cgf
    205: objects/buildingsets/human/universal/prop/storage/box_cardboard/box_cardboard_005x005x008_a.cgf
    206: objects/buildingsets/human/lowtech/prop/utilitarian/sign/sign_advert_2_mount_a.cgf
    207: objects/planets/flora/fern/fern/fern_green_1_a.cgf
    208: objects/buildingsets/human/universal/prop/storage/box_cardboard/box_cardboard_005x005x004_red.cgf
    209: objects/buildingsets/human/lowtech/prop/utility/waste/waste_trashcan_3_a.cgf
    210: objects/buildingsets/human/universal/prop/dressing/literature/literature_magazine_1_a.cgf
    211: objects/buildingsets/human/hightech/delta/int/roomsm_a/ceiling/roomsm_a_ceiling_corner_06x06x0025_c_light_b.cgf
    212: objects/buildingsets/human/lowtech/prop/light/light_wall_04_a.cgf
    213: data/objects/buildingsets/human/hightech/prop/booth/booth_cafe_1_wall_door_1m_a.cgf
    214: objects/buildingsets/human/universal/prop/dressing/literature/magazine_advert_1_mercury_b.cgf
    215: objects/buildingsets/human/hightech/prop/furniture/rack/rack_food_2_stand_c.cgf
    216: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/util_a_roomsm_wall_addn_001.cgf
    217: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thin_corner_bevel.cgf
    218: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_08x01x04_a.cgf
    219: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_02x01x04_c.cgf
    220: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thin_a_4m.cgf
    221: objects/buildingsets/human/lowtech/alpha/int/stairs/stairs_railing_r_0025x04x02_a.cgf
    222: objects/buildingsets/human/lowtech/alpha/int/roomsm/ceiling/roomsm_ceiling_straight_04x01x0025_a.cgf
    223: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/wall_straight_16x06x08_a.cgf
    224: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_door_08x01x04_a.cgf
    225: objects/buildingsets/human/lowtech/alpha/int/spaceport/pillar/addon_rib_atrium_b.cgf
    226: objects/buildingsets/human/lowtech/alpha/int/roomsm/addon/roomsm_addon_rib_straight_02x02x025_a.cgf
    227: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_01x01x04_a.cgf
    228: objects/buildingsets/human/lowtech/prop/barrier/barrier_bollard_a.cgf
    229: objects/buildingsets/human/lowtech/alpha/int/roomlg/addon/roomlg_addon_wall_component_b.cgf
    230: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_02x01x04_b.cgf
    231: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_c_1m.cgf
    232: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_corner_bevel.cgf
    233: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thin_corner.cgf
    234: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_corner.cgf
    235: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_c_50cm.cgf
    236: objects/buildingsets/human/shop/kel_to/kel_to_brand_decal_001.cgf
    237: data/objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_c_25cm.cgf
    238: objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_c_25cm.cgf
    239: data/objects/buildingsets/human/brand/decal/ident/primary_ident_line_thick_corner_bevel.cgf
    240: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/util_a_roomsm_wall_addn_002.cgf
    241: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_corneout_01x01x04_a.cgf
    242: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_engineering_04x01x04_d.cgf
    243: objects/buildingsets/human/lowtech/alpha/int/door/door_frame_double_a.cgf
    244: objects/buildingsets/human/lowtech/alpha/int/spaceport/wall/wall_corner_08x03x08_a.cgf
    245: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_engineering_04x01x04_g.cgf
    246: objects/buildingsets/human/lowtech/prop/furniture/planter/planter_lobby_1_box_0125x0125x01_a.cgf
    247: objects/buildingsets/human/lowtech/prop/utilitarian/sign/sign_advert_2_9x16_screen_c.cgf
    248: objects/buildingsets/human/lowtech/alpha/int/roomlg/floor/roomlg_floor_straight_08x04x0025_a.cgf
    249: objects/buildingsets/human/lowtech/alpha/int/roomsm/trim/roomsm_trim_straight_04x0025x01_a.cgf
    250: objects/buildingsets/human/lowtech/alpha/int/roomsm/ceiling/roomsm_ceiling_straight_04x04x0025_a.cgf
    251: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_straight_08x01x04_b.cgf
    252: objects/buildingsets/human/lowtech/alpha/int/roomsm/trim/roomsm_trim_cornerin_small_02x02x01_a.cgf
    253: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_wall_cornerin_01x01x04_a.cgf
    254: objects/buildingsets/human/lowtech/alpha/int/roomsm/ceiling/roomsm_ceiling_straight_04x02x0025_a.cgf
    255: objects/buildingsets/human/lowtech/alpha/int/roomsm/trim/roomsm_trim_straight_02x0025x01_a.cgf
    256: objects/buildingsets/human/lowtech/alpha/int/roomsm/ceiling/roomsm_ceiling_straight_04x04x0025_b.cgf
    257: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_step_endr_04x01x01_a.cgf
    258: objects/buildingsets/human/lowtech/alpha/int/roomsm/ceiling/roomsm_ceiling_straight_02x01x0025_b.cgf
    259: objects/buildingsets/human/lowtech/alpha/int/roomsm/ceiling/roomsm_ceiling_straight_04x08x0025_a.cgf
    260: objects/buildingsets/human/brand/decal/ident/primary_ident_arrow_c.cgf
    261: objects/buildingsets/human/lowtech/alpha/int/roomsm/wall/roomsm_step_endl_04x01x01_a.cgf
    262: objects/buildingsets/human/lowtech/alpha/ext/light_fixture/light_fixture_rectangular_d.cgf
    263: objects/buildingsets/human/lowtech/prop/sign/screen_a/screen_a_sign_1_weitek_a.cgf
    264: objects/buildingsets/human/universal/prop/maintenance/cone_1_a.cgf
    265: objects/buildingsets/human/lowtech/prop/utilitarian/sign/sign_advert_2_16x9_screen_c.cgf
    266: objects/buildingsets/human/brand/decal/ident/primary_ident_line_chevron_b_4m.cgf
    267: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_straight_01x002x003_c.cgf
    268: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_bend_01x002x002_a.cgf
    269: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_electric_offset_005x002x002_a.cgf
    270: objects/buildingsets/human/lowtech/prop/light/light_hazard_1_b.cgf
    271: objects/buildingsets/human/lowtech/prop/maintenance/tool/tool_mop_1_bucket_a.cgf
    272: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_straight_00125x01_a.cgf
    273: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_junctionbox_c.cgf
    274: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_straight_00125x0050_a.cgf
    275: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_junctionbox_a.cgf
    276: objects/buildingsets/human/lowtech/prop/maintenance/tool/tool_mop_1_a.cgf
    277: objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/addon/roomsm_addon_cable_corner_00125x0050_a.cgf
