# IncludedObjects
# Cgfs: 29, Materials: 1, Palettes: 1, Placements: 61

[CGFs]
      0: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_ceiling_sign_post_missile_rm_idris.cgf
      1: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_tech_unit_a.cgf
      2: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_ceiling_a.cgf
      3: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_floor_a.cgf
      4: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_ceiling_add_light_a.cgf
      5: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_turret_access_a.cgf
      6: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_turret_acces_door_a.cgf
      7: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_crane_b.cgf
      8: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_l_a.cgf
      9: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_2m_a.cgf
     10: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
     11: objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no0.cgf
     12: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_interior_l_a.cgf
     13: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_crane_a.cgf
     14: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_625_end.cgf
     15: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_625_end_b.cgf
     16: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
     17: objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no1.cgf
     18: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_a.cgf
     19: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_a.cgf
     20: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_50_a.cgf
     21: objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_25_a.cgf
     22: objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no2.cgf
     23: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_back_a.cgf
     24: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_chassy.cgf
     25: objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no3.cgf
     26: objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no4.cgf
     27: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_interior_r_a.cgf
     28: objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_r_a.cgf

[Materials]
      0: objects/spaceships/ships/aegs/idris_frigate/interior/aegs_idris

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default

[Placements]
  #0 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_ceiling_sign_post_missile_rm_idris.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 11.924621]
    [1, 0, 0, 7.25]
    [0, 1, 0, 7.1324999999999932]
    [0, 0, 1, -1.8069999999999986]
  #15 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-1, 0, 0, 2.514192]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #16 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, 7.4729700000000001]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 5.462775999999991]
    [-0, 0, 1.0000004267475153, 1.5520770000000006]
  #17 objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no0.cgf
    [-0.59915051337404723, 0, 0, 3.200545]
    [0, 3.835286619919767E-07, 0.59915051337392455, -1.0180690000000112]
    [0, 0.59915051337392455, -3.835286619919767E-07, -0.85797099999999915]
  #18 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_crane_a.cgf
    [0.9998476789332813, -0.017453336453217037, 0, 2.3125]
    [0.017453336453217037, 0.9998476789332813, 0, -0.27370000000000516]
    [0, 0, 1.0000000000108096, 2.0055000000000014]
  #19 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_625_end.cgf
    [-2, 0, 0, 5.2954420000000004]
    [0, -2, 0, 6.9753579999999999]
    [0, 0, 2, 1.5520770000000006]
  #20 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_tech_unit_a.cgf
    [1, 0, 0, 5.4999849999999997]
    [0, 1, 0, -1.5549930000000103]
    [0, 0, 1, -1.8069999999999986]
  #21 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_625_end_b.cgf
    [-2, 0, 0, 1.295442]
    [0, -2, 0, 6.9753579999999999]
    [0, 0, 2, 1.5520770000000006]
  #22 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, 1.389192]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #23 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, 5.1391920000000004]
    [0, -1, 0, 7.6555669999999907]
    [0, 0, 1, 1.5520770000000006]
  #24 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-1, 0, 0, 0.38919199999999998]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #25 objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no1.cgf
    [-0.59915051337404723, 0, 0, 5.4244899999999996]
    [0, 3.835286619919767E-07, 0.59915051337392455, -1.0180690000000112]
    [0, 0.59915051337392455, -3.835286619919767E-07, -0.85797099999999915]
  #26 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_a.cgf
    [1, 0, 0, 2.3124880000000001]
    [0, 1, 0, 2.4450079999999872]
    [0, 0, 1, -1.8069999999999986]
  #27 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_a.cgf
    [1, 0, 0, 4.3124880000000001]
    [0, 1, 0, 0.63250899999999888]
    [0, 0, 1, -1.8069999999999986]
  #28 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_50_a.cgf
    [-1, 0, 0, 4.0141920000000004]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #29 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, 2.389192]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #30 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_25_a.cgf
    [-1, 0, 0, 5.5141920000000004]
    [0, -1, 0, 7.6555669999999907]
    [0, 0, 1, 1.5520770000000006]
  #31 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, 3.514192]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #32 objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no2.cgf
    [-0.59915051337404723, 0, 0, 3.048502]
    [0, 3.835286619919767E-07, 0.59915051337392455, -1.0180690000000112]
    [0, 0.59915051337392455, -3.835286619919767E-07, -0.85797099999999915]
  #33 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-1, 0, 0, 4.1391920000000004]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #34 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_back_a.cgf
    [1, 0, 0, 0]
    [0, 1, 0, 7.8824999999999932]
    [0, 0, 1, -1.8069999999999986]
  #35 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_chassy.cgf
    [1, 0, 0, -1.2E-05]
    [0, 1, 0, 1.9450089999999989]
    [0, 0, 1, -1.8069999999999986]
  #36 objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no3.cgf
    [-0.59915051337404723, 0, 0, -3.2623220000000002]
    [0, 3.835286619919767E-07, 0.59915051337392455, -1.0180690000000112]
    [0, 0.59915051337392455, -3.835286619919767E-07, -0.85797099999999915]
  #37 objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no4.cgf
    [-0.59915051337404723, 0, 0, -5.5752430000000004]
    [0, 3.835286619919767E-07, 0.59915051337392455, -1.0180690000000112]
    [0, 0.59915051337392455, -3.835286619919767E-07, -0.85797099999999915]
  #38 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_crane_a.cgf
    [1, 0, 0, -3.878234]
    [0, 1, 0, -0.27370000000000516]
    [0, 0, 1, 2.0055000000000014]
  #39 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, -2.517058]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #40 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_a.cgf
    [1, 0, 0, -4.3125119999999999]
    [0, 1, 0, 0.63250899999999888]
    [0, 0, 1, -1.8069999999999986]
  #41 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-1, 0, 0, -5.5170579999999996]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #42 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -7.8395299999999999]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 5.4627780000000001]
    [-0, 0, 1.0000004267475153, 1.5520770000000006]
  #43 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, -0.39205800000000002]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #44 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_crane_b.cgf
    [1, 0, 0, -4.3437640000000002]
    [0, 1, 0, -0.14870000000000516]
    [0, 0, 1, 2.0055000000000014]
  #45 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_a.cgf
    [1, 0, 0, -2.3125119999999999]
    [0, 1, 0, 2.4450109999999938]
    [0, 0, 1, -1.8069999999999986]
  #46 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_tech_unit_a.cgf
    [1, 0, 0, -3.1875149999999999]
    [0, 1, 0, -1.5549930000000103]
    [0, 0, 1, -1.8069999999999986]
  #47 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_interior_r_a.cgf
    [1, 0, 0, -7.25]
    [0, 1, 0, 7.1324999999999932]
    [0, 0, 1, -1.8069999999999986]
  #48 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_lift_tech_unit_a.cgf
    [1, 0, 0, -5.5000150000000003]
    [0, 1, 0, -1.5549930000000103]
    [0, 0, 1, -1.8069999999999986]
  #49 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_50_a.cgf
    [-1, 0, 0, -4.0170579999999996]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #50 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_625_end.cgf
    [-2, 0, 0, -1.270146]
    [0, -2, 0, 6.9753579999999999]
    [0, 0, 2, 1.5520770000000006]
  #51 objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no0.cgf
    [-0.59915051337404723, 0, 0, -5.4232009999999997]
    [0, 3.835286619919767E-07, 0.59915051337392455, -1.0180690000000112]
    [0, 0.59915051337392455, -3.835286619919767E-07, -0.85797099999999915]
  #52 objects/spaceships/ships/aegs/javelin/interior/mid_deck/sleeping_quarters/aegs_hab_decal_no0.cgf
    [-0.59915051337404723, 0, 0, -3.1102799999999999]
    [0, 3.835286619919767E-07, 0.59915051337392455, -1.0180690000000112]
    [0, 0.59915051337392455, -3.835286619919767E-07, -0.85797099999999915]
  #53 objects/spaceships/ships/aegs/idris_frigate/interior/missile_room/mr_wall_r_a.cgf
    [1, 0, 0, -7.9375]
    [0, 1, 0, 2.5074999999999932]
    [0, 0, 1, -1.8069999999999986]
  #54 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_50_a.cgf
    [-1, 0, 0, -3.517058]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #55 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-1, 0, 0, -2.392058]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #56 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, -4.5170579999999996]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #57 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_625_end_b.cgf
    [-2, 0, 0, -5.2701460000000004]
    [0, -2, 0, 6.9753579999999999]
    [0, 0, 2, 1.5520770000000006]
  #58 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_1m_a.cgf
    [-1, 0, 0, -1.392058]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
  #59 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/al_pipes_2m_a.cgf
    [-2, 0, 0, -5.2701460000000004]
    [0, -2, 0, 6.9753579999999999]
    [0, 0, 2, 1.5520770000000006]
  #60 objects/spaceships/ships/aegs/javelin/interior/set_hab_corr/cor_addon_vnt_cap_a.cgf
    [-1, 0, 0, -0.26705800000000002]
    [0, -1, 0, 7.6628579999999999]
    [0, 0, 1, 1.5520770000000006]
