# IncludedObjects
# Cgfs: 27, Materials: 0, Palettes: 3, Placements: 170

[CGFs]
      0: data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
      1: data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
      2: data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
      3: data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x02x0075_a.cgf
      4: data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_b.cgf
      5: data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x02x0075_a.cgf
      6: data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_end_04x02_a.cgf
      7: data/objects/buildingsets/human/lowtech/delta/int/common/connector/lt_delta_connector_door_06x01x04_d.cgf
      8: data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x01_a.cgf
      9: data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x04x0025_a.cgf
     10: data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x02x0025_a.cgf
     11: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_c/lt_delta_wall_c_straight_08x01x08_a.cgf
     12: data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_corner_04x04_a.cgf
     13: data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x02_b.cgf
     14: data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x02_a.cgf
     15: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_a/lt_delta_top_wall_strght_04x01x02_a.cgf
     16: data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_b.cgf
     17: data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_a.cgf
     18: data/objects/buildingsets/human/lowtech/delta/int/common/pillar/set_a/lt_delta_pillar_set_a_pillar_04m_a.cgf
     19: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_c/lt_delta_wall_c_cnrin_02x01x08_a.cgf
     20: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_c/lt_delta_wall_c_straight_04x01x08_a.cgf
     21: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_c/lt_delta_wall_c_pillar_01x01x08_a.cgf
     22: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_a/lt_delta_top_wall_strght_01x01x02_a.cgf
     23: data/objects/buildingsets/human/lowtech/alpha/int/stairs/util_stairs_structure_1m_a.cgf
     24: data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_c.cgf
     25: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_c/lt_delta_wall_c_cnrout_04x0ax08_a.cgf
     26: data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_c/lt_delta_wall_c_cnrin_04x0ax08_a.cgf

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/Brand/qv_planet/qv_planet_station_int_default|a_accent
      1: Libs/Foundry/Records/TintPalettes/Brand/qv_planet/qv_planet_station_int_default|a_accent<111>
      2: Libs/Foundry/Records/TintPalettes/Brand/qv_planet/qv_planet_station_int_default|a_accent<311>

[Placements]
  #0 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -2.25]
    [0, -1, 0, 2]
    [0, 0, 1, 14.25]
    [-1, 0, 0, 6.5]
  #18 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, 2.5]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 16]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #19 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x02x0075_a.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, -1]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 1]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -2.5]
  #20 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 0]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 15]
    [0, 0, 1.0000004267475153, 4.5]
  #21 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, 6.5]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 4]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #22 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-4.1069370127102458E-12, -1.0000000000041069, 0, 1]
    [4.0531117378061957E-06, 0, -0.99999999999589306, 12.75]
    [0.99999999999589306, -4.1069370127102458E-12, 4.0531117378061957E-06, -3.875]
  #23 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, 2.5]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 8]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #24 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x02x0025_a.cgf
    [-4.1069370127102458E-12, 1.0000000000041069, 0, -1]
    [4.0531199516802211E-06, 0, -0.99999999999589306, 0.75]
    [-0.99999999999589306, -4.1069370127102458E-12, -4.0531199516802211E-06, -2]
  #25 data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_c/lt_delta_wall_c_straight_08x01x08_a.cgf
    [-1, 0, 0, 2.5]
    [0, -1, 0, 17.5]
    [0, 0, 1, -3.75]
  #26 data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_corner_04x04_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -2]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 14]
    [-0, 0, 1.0000004267475153, 0]
  #27 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x04x0025_a.cgf
    [-2.02655997584425E-06, 1.0000000298043956, -1.996759646639828E-06, -2]
    [4.0531239386105223E-06, -1.9967514328765801E-06, -1.0000000297982352, 0]
    [-1.0000000297981753, -2.0265680688152294E-06, -4.0531198921805442E-06, 6.25]
  #28 data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x02_b.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -2]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 5]
    [-0, 0, 1.0000004267475153, 0]
  #29 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-1, 0, 0, 2]
    [0, -1, 0, 6]
    [0, 0, 1, 6.5]
  #30 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 2]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 0]
    [0, 0, 1.0000004267475153, 6.5]
  #31 data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x02_b.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -2]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 9]
    [-0, 0, 1.0000004267475153, 0]
  #32 data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x02_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -2]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 7]
    [-0, 0, 1.0000004267475153, 0]
  #33 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 4]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 15]
    [0, 0, 1.0000004267475153, 4.5]
  #34 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -4]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 18]
    [-0, 0, 1.0000004267475153, 4.5]
  #35 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 2]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 10]
    [0, 0, 1.0000004267475153, 6.5]
  #36 data/objects/buildingsets/human/lowtech/delta/int/common/wall/wall_a/lt_delta_top_wall_strght_04x01x02_a.cgf
    [-1, 0, 0, 2]
    [0, 1, 0, 0.75]
    [0, 0, -1, -0.125]
  #37 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-4.1069370127102458E-12, 1.0000000000041069, 0, -4]
    [-4.0531117378061957E-06, 0, 0.99999999999589306, 11.25]
    [0.99999999999589306, 4.1069370127102458E-12, 4.0531117378061957E-06, -3.875]
  #38 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-1, 0, 0, 8]
    [0, -1, 0, 4]
    [0, 0, 1, 4.5]
  #39 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, -3]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 7]
    [0, 0, 1.0000004267475153, 4.5]
  #40 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, -2]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 10]
    [0, 0, 1.0000004267475153, 6.5]
  #41 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x04x0025_a.cgf
    [0, -1, 0, -6]
    [0, 0, 1, 14.25]
    [-1, 0, 0, 6.5]
  #42 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
    [-6.401232729875672E-07, 1.0000008534971285, 0, -9.5]
    [1.0000008534931286, 6.4012327268217657E-07, 2.8284268158452506E-06, 16]
    [2.8284268158446713E-06, 1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #43 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-3.5061105542884856E-06, 0, 1.0000008534912579, -0.875]
    [0, -1.0000008534974043, 0, 12.75]
    [1.0000008534912579, 0, 3.5061105543995079E-06, -3.875]
  #44 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x04x0025_a.cgf
    [-6.4012127298672393E-07, -0, -1.000000853494462, -2.25]
    [0, -1.0000008534946672, 0, 6]
    [-1.000000853494462, 0, 6.401212726536567E-07, 6.5]
  #45 data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x01_a.cgf
    [-1, 0, 0, -2]
    [0, -1, 0, 14]
    [0, 0, 1, 0]
  #46 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x02x0025_a.cgf
    [0, 1, 0, -12]
    [0, 0, -1, 9.75]
    [-1, 0, 0, 6.5]
  #47 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_b.cgf
    [0.99999999999933342, 0, 1.9999999949531523E-06, -11.5]
    [0, -1.0000000000013332, 0, 12]
    [1.9999999949531523E-06, 0, -0.9999999999993332, -4.125]
  #48 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, -5.5]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 16]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #49 data/objects/buildingsets/human/lowtech/delta/int/common/connector/lt_delta_connector_door_06x01x04_d.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -12]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 12]
    [-0, 0, 1.0000004267475153, 0]
  #50 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-1, 0, 0, -3]
    [0, -1, 0, 6]
    [0, 0, 1, 4.5]
  #51 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_b.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, -5.5]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 12]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #52 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_b.cgf
    [0.99999999999933342, 0, 1.9999999949531523E-06, -11.5]
    [0, -1.0000000000013332, 0, 16]
    [1.9999999949531523E-06, 0, -0.9999999999993332, -4.125]
  #53 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x02x0075_a.cgf
    [-6.401232729875672E-07, 1.0000008534971285, 0, -9.5]
    [1.0000008534931286, 6.4012327268217657E-07, 2.8284268158452506E-06, 8]
    [2.8284268158446713E-06, 1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #54 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -7]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 7]
    [-0, 0, 1.0000004267475153, 4.5]
  #55 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x02x0025_a.cgf
    [-4.1069370127102458E-12, 1.0000000000041069, 0, -3]
    [4.0531199516802211E-06, 0, -0.99999999999589306, 0.75]
    [-0.99999999999589306, -4.1069370127102458E-12, -4.0531199516802211E-06, -2]
  #56 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
    [-6.401232729875672E-07, 1.0000008534971285, 0, -5.5]
    [1.0000008534931286, 6.4012327268217657E-07, 2.8284268158452506E-06, 16]
    [2.8284268158446713E-06, 1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #57 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x0025x04_a.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, -1.5]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 12]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #58 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x02x0025_a.cgf
    [0, -1, 0, -10]
    [0, 0, 1, 14.25]
    [-1, 0, 0, 6.5]
  #59 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x04x0025_a.cgf
    [0, 1, 0, -10]
    [0, 0, -1, 9.75]
    [-1, 0, 0, 6.5]
  #60 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-1, 0, 0, -2]
    [0, -1, 0, 10]
    [0, 0, 1, 4.5]
  #61 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x02x0075_a.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, -11]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 11]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -2.5]
  #62 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -11]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 10]
    [-0, 0, 1.0000004267475153, 4.5]
  #63 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-3.5061105542884856E-06, 0, 1.0000008534912579, -0.875]
    [0, -1.0000008534974043, 0, 8.75]
    [1.0000008534912579, 0, 3.5061105543995079E-06, -3.875]
  #64 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_04x02x0075_a.cgf
    [-6.401232729875672E-07, -1.0000008534971285, 0, -5]
    [-1.0000008534931286, 6.4012327268217657E-07, -2.8284268158452506E-06, 11]
    [2.8284268158446713E-06, -1.8105402853507528E-12, -1.0000008534933336, -2.5]
  #65 data/objects/buildingsets/human/lowtech/delta/int/common/ceiling/ceiling_straight_02x04x0025_c.cgf
    [-6.401232729875672E-07, 1.0000008534971285, 0, -9.5]
    [1.0000008534931286, 6.4012327268217657E-07, 2.8284268158452506E-06, 6]
    [2.8284268158446713E-06, 1.8105402853507528E-12, -1.0000008534933336, -4.125]
  #66 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-6.4012100026111661E-07, 1.0000004267473106, 0, -8]
    [-1.0000004267473106, -6.4012100026111661E-07, -0, 18]
    [-0, 0, 1.0000004267475153, 4.5]
  #67 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_02x04x0025_a.cgf
    [0, 1, 0, -6]
    [0, 0, -1, 9.75]
    [-1, 0, 0, 6.5]
  #68 data/objects/buildingsets/human/lowtech/delta/int/common/floor/lt_delta_walkway_straight_04x02_b.cgf
    [-1, 0, 0, -3]
    [0, -1, 0, 14]
    [0, 0, 1, 0]
  #69 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [1, 0, 0, -12]
    [0, 1, 0, 5.75]
    [0, 0, 1, 4.5]
  #70 data/objects/buildingsets/human/lowtech/alpha/int/hangar/roomsm/ceiling/roomsm_ceiling_01x04x0025_a.cgf
    [-4.1069370127102458E-12, -1.0000000000041069, 0, -7]
    [4.0531117378061957E-06, 0, -0.99999999999589306, 12.75]
    [0.99999999999589306, -4.1069370127102458E-12, 4.0531117378061957E-06, -3.875]
