# IncludedObjects
# Cgfs: 17, Materials: 10, Palettes: 2, Placements: 84

[CGFs]
      0: objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
      1: objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
      2: objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_f.cgf
      3: objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
      4: objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_j.cgf
      5: objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_b.cgf
      6: objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
      7: objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_a.cgf
      8: objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_engine_tank_a.cgf
      9: objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_engine_a.cgf
     10: objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_gas_release_vents_a.cgf
     11: objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_rect_drain_b.cgf
     12: objects/buildingsets/human/lowtech/prop/light/light_wall_04_a.cgf
     13: objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_top_machinery_a.cgf
     14: data/objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_a.cgf
     15: objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_engine_b.cgf
     16: objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_vent_cap_a.cgf

[Materials]
      0: materials/decals/dirty_rust/dirty_rust_e
      1: materials/decals/manmade_marking/number_01_a
      2: materials/decals/dirty_rust/dirty_rust_f
      3: materials/decals/weathered/weathered_big_a
      4: materials/decals/weathered/gloss_wear_light_a
      5: materials/decals/weathered/gloss_wear_light_c
      6: materials/decals/puddles/puddle_water_f
      7: materials/decals/manmade_marking/number_00_a
      8: materials/decals/manmade_marking/number_02_a
      9: materials/decals/dirty_rust/dirty_rust_d

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/brand/distributioncentres/dc_default|int_floor
      1: Libs/Foundry/Records/TintPalettes/default

[Placements]
  #0 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [0.00000000000000000, 0.00000000000000000, -0.75000000000000000, -9.98260799999999904]
    [-0.00000000000000000, 0.00000000000000000, 0.90000036023089580, 1.12499899999999897]
  #8 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.62500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -13.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #9 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -0.62500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -3.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #10 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
    [-0.51712602376937866, 0.00000000000000000, 0.00000000000000000, 7.06688499999999920]
    [0.00000000000000000, -0.51712602376937866, 0.00000000000000000, -2.43090300000000070]
    [0.00000000000000000, 0.00000000000000000, 0.51712602376937866, 0.00000000000000000]
  #11 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_b.cgf
    [-0.00000064012127343, -1.00000085349446177, 0.00000000000000000, 2.37499900000000252]
    [-1.00000085349446177, 0.00000064012127299, 0.00000000000000000, -17.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, -1.00000085349466694, -3.25000000000000000]
  #12 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -3.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #13 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
    [0.51712602376937866, 0.00000000000000000, 0.00000000000000000, 5.82136900000000423]
    [0.00000000000000000, 0.51712602376937866, 0.00000000000000000, -19.54031200000000013]
    [0.00000000000000000, 0.00000000000000000, 0.51712602376937866, 0.00000000000000000]
  #14 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
    [-0.51712602376937866, 0.00000000000000000, 0.00000000000000000, -7.09187799999999413]
    [0.00000000000000000, -0.51712602376937866, 0.00000000000000000, -2.43090300000000070]
    [0.00000000000000000, 0.00000000000000000, 0.51712602376937866, 0.00000000000000000]
  #15 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_j.cgf
    [-0.00000057610888497, 0.90000036023071139, 0.00000000000000000, -9.50000500000000159]
    [-0.90000036023071139, -0.00000057610888497, -0.00000000000000000, -6.75000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 0.90000036023089580, 1.12500100000000103]
  #16 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_b.cgf
    [-1.50000000000000000, 0.00000000000000000, 0.00000000000000000, 6.12500000000000000]
    [0.00000000000000000, 1.50000000000000000, 0.00000000000000000, -20.25000000000000000]
    [0.00000000000000000, 0.00000000000000000, -1.50000000000000000, -2.50000000000000000]
  #17 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [0.00000000000000000, 0.00000000000000000, 0.75000000000000000, 9.97899599999999509]
    [-0.75000000000000000, 0.00000000000000000, 0.00000000000000000, -15.53092399999999884]
    [0.00000000000000000, -0.75000000000000000, 0.00000000000000000, 0.18507400000000018]
  #18 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -19.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #19 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [0.00000222586295115, 1.00000042674518408, 0.00000000000000000, 7.75000099999999748]
    [-1.00000042674518408, 0.00000222586295115, -0.00000000000000000, -20.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674766121, 0.00000000000000000]
  #20 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_a.cgf
    [0.00000000000000000, 0.00000000000000000, -1.50000000000000000, 8.50202400000000580]
    [1.50000000000000000, 0.00000000000000000, 0.00000000000000000, -9.09194399999999803]
    [0.00000000000000000, -1.50000000000000000, 0.00000000000000000, -3.79116800000000076]
  #21 objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_engine_tank_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #22 objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_engine_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 9.50000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #23 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [0.00000222586295115, 1.00000042674518408, 0.00000000000000000, -7.75000000000000000]
    [-1.00000042674518408, 0.00000222586295115, -0.00000000000000000, -2.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674766121, 0.00000000000000000]
  #24 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [0.00000000000000000, 0.00000000000000000, 0.75000000000000000, 9.97899599999999509]
    [0.75000000000000000, 0.00000000000000000, 0.00000000000000000, -6.50321999999999889]
    [0.00000000000000000, 0.75000000000000000, 0.00000000000000000, 0.18507400000000018]
  #25 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 1.87496600000000058]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -13.12492600000000209]
    [0.00000000000000000, 0.00000000000000000, -1.00000000000000000, -2.87500000000000000]
  #26 objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_gas_release_vents_a.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 9.50000000000000000]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -19.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #27 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
    [0.51712602376937866, 0.00000000000000000, 0.00000000000000000, -7.09187799999999413]
    [0.00000000000000000, 0.51712602376937866, 0.00000000000000000, -19.54031200000000013]
    [0.00000000000000000, 0.00000000000000000, 0.51712602376937866, 0.00000000000000000]
  #28 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -3.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #29 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [-0.00000064012127343, 1.00000085349446177, 0.00000000000000000, -9.50000000000000000]
    [1.00000085349446177, 0.00000064012127299, 0.00000000000000000, -16.87500000000000000]
    [0.00000000000000000, 0.00000000000000000, -1.00000085349466694, -5.25000000000000000]
  #30 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_rect_drain_b.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, 7.75000000000000000]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -18.87500000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, 0.00000000000000000]
  #31 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [0.00000222586295115, 1.00000042674518408, 0.00000000000000000, -0.62500099999999748]
    [-1.00000042674518408, 0.00000222586295115, -0.00000000000000000, -20.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674766121, 0.00000000000000000]
  #32 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -13.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #33 objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_engine_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -9.50000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #34 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_b.cgf
    [-0.00000064012127343, -1.00000085349446177, 0.00000000000000000, -2.37500099999999748]
    [-1.00000085349446177, 0.00000064012127299, 0.00000000000000000, -16.99999700000000047]
    [-0.00000000000000000, 0.00000000000000000, -1.00000085349466694, -3.25000000000000000]
  #35 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -13.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #36 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
    [0.51712602376937866, 0.00000000000000000, 0.00000000000000000, 7.06688499999999920]
    [0.00000000000000000, 0.51712602376937866, 0.00000000000000000, -19.54031200000000013]
    [0.00000000000000000, 0.00000000000000000, 0.51712602376937866, 0.00000000000000000]
  #37 objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_gas_release_vents_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 9.50000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -3.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #38 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_a.cgf
    [0.00000000000000000, 0.00000000000000000, 1.50000000000000000, -8.49797599999999420]
    [1.50000000000000000, 0.00000000000000000, 0.00000000000000000, -9.09194399999999803]
    [0.00000000000000000, 1.50000000000000000, 0.00000000000000000, -3.79116800000000076]
  #39 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [-0.00000064012127343, 1.00000085349446177, 0.00000000000000000, 9.50000000000000000]
    [1.00000085349446177, 0.00000064012127299, 0.00000000000000000, -16.87500000000000000]
    [0.00000000000000000, 0.00000000000000000, -1.00000085349466694, -5.25000000000000000]
  #40 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.62500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -19.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #41 objects/buildingsets/human/lowtech/prop/light/light_wall_04_a.cgf
    [-1.99999999988933297, 0.00002800002438245, -0.00002399997284752, -5.00691199999999981]
    [-0.00002799997638245, -2.00000000002933298, -0.00000400016799037, -21.24027300000000196]
    [-0.00002400002884752, -0.00000399983199035, 2.00000000008133361, -2.37239699999999942]
  #42 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_rect_drain_b.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, -7.74999800000000505]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -3.12499799999999794]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, 0.00000000000000000]
  #43 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -1.87503399999999942]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -13.12492400000000004]
    [0.00000000000000000, 0.00000000000000000, -1.00000000000000000, -2.87500000000000000]
  #44 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [0.00000000000000000, 0.00000000000000000, -0.75000000000000000, 8.98346700000000453]
    [0.75000000000000000, 0.00000000000000000, 0.00000000000000000, -6.50321999999999889]
    [0.00000000000000000, -0.75000000000000000, 0.00000000000000000, 0.18507400000000018]
  #45 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [0.00000222586295115, 1.00000042674518408, 0.00000000000000000, 7.75000099999999748]
    [-1.00000042674518408, 0.00000222586295115, -0.00000000000000000, -2.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674766121, 0.00000000000000000]
  #46 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [0.00000222586295115, 1.00000042674518408, 0.00000000000000000, 0.62499900000000252]
    [-1.00000042674518408, 0.00000222586295115, -0.00000000000000000, -20.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674766121, 0.00000000000000000]
  #47 objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_engine_tank_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #48 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [-0.00000064012127343, 1.00000085349446177, 0.00000000000000000, 7.87702400000000580]
    [1.00000085349446177, 0.00000064012127299, 0.00000000000000000, -21.21694399999999803]
    [0.00000000000000000, 0.00000000000000000, -1.00000085349466694, -2.41616800000000076]
  #49 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 5.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -19.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #50 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [0.00000222586295115, 1.00000042674518408, 0.00000000000000000, 0.62500099999999748]
    [-1.00000042674518408, 0.00000222586295115, -0.00000000000000000, -2.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674766121, 0.00000000000000000]
  #51 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_j.cgf
    [-0.00000057610888497, 0.90000036023071139, 0.00000000000000000, -9.50000000000000000]
    [-0.90000036023071139, -0.00000057610888497, -0.00000000000000000, -13.50000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 0.90000036023089580, 1.12500000000000000]
  #52 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.62500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -3.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #53 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
    [-0.51712602376937866, 0.00000000000000000, 0.00000000000000000, 5.82136900000000423]
    [0.00000000000000000, -0.51712602376937866, 0.00000000000000000, -2.43090300000000070]
    [0.00000000000000000, 0.00000000000000000, 0.51712602376937866, 0.00000000000000000]
  #54 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -0.62500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -9.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #55 objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_top_machinery_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 9.50000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #56 data/objects/buildingsets/human/utilitarian/ugf/int/elev/ugf_elevator_cargo_1_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, 0.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #57 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_b.cgf
    [-1.50000000000000000, 0.00000000000000000, 0.00000000000000000, -3.87500000000000000]
    [0.00000000000000000, 1.50000000000000000, 0.00000000000000000, -20.25000000000000000]
    [0.00000000000000000, 0.00000000000000000, -1.50000000000000000, -2.50000000000000000]
  #58 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -0.62500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -13.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #59 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [-0.00000064012127343, 1.00000085349446177, 0.00000000000000000, -7.94421800000000644]
    [1.00000085349446177, 0.00000064012127299, 0.00000000000000000, -21.21694399999999803]
    [0.00000000000000000, 0.00000000000000000, -1.00000085349466694, -2.41616800000000076]
  #60 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_rect_drain_b.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, 7.75000199999999495]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -3.12500000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, 0.00000000000000000]
  #61 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [0.00000000000000000, 0.00000000000000000, -0.75000000000000000, 8.98346700000000453]
    [-0.75000000000000000, 0.00000000000000000, 0.00000000000000000, -15.53092399999999884]
    [0.00000000000000000, 0.75000000000000000, 0.00000000000000000, 0.18507400000000018]
  #62 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_f.cgf
    [0.00000000000000000, 0.00000000000000000, 1.50000000000000000, 10.40393400000000668]
    [1.50000000000000000, 0.00000000000000000, 0.00000000000000000, -7.84194399999999803]
    [0.00000000000000000, 1.50000000000000000, 0.00000000000000000, -3.04116800000000076]
  #63 objects/buildingsets/human/utilitarian/ugf/int/common/addon/greeble/addon_greeble_d.cgf
    [-0.00000064012127343, -1.00000085349446177, 0.00000000000000000, 9.50000000000000000]
    [-1.00000085349446177, 0.00000064012127299, 0.00000000000000000, -5.12500000000000000]
    [-0.00000000000000000, 0.00000000000000000, -1.00000085349466694, -5.25000000000000000]
  #64 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [0.00000222586295115, 1.00000042674518408, 0.00000000000000000, -0.62499900000000252]
